rc_seg_ids,mics_ids
84366679-2B53-808F-2385-811A5A607AA2,21055
1E35D29D-11DD-57D4-62C8-578540FF7B9B-1,21056
2C54BEB0-2661-298A-3D60-5FC7043D70FE-0,21057
0BB221AF-3286-2375-98AC-307B77531E56-0,21058
741E2742-1D52-08E4-75C7-57E8A0E400AE-0,21059
493770A3-2BC8-6626-9F27-4C51417C2224-2,21060
20BC6A43-29C1-7F37-594B-FD1436414A01-1,21061
7FFAEC10-153D-8C37-69B8-2032ED979E01-0,21062
3C0B94BE-3C07-2967-67D0-25B3C7D0972D-1,21063
6BD43F99-67C1-099E-2D93-35695F4C166D-3,21064
501BDB64-32F3-98A3-55E0-76D380804F1D-1,21065
40699E9B-1740-279F-9287-2F83175C08F7-1,21066
1AA6B6E3-52EC-30DF-83D9-644AA1162415-1,21067
F79BA40F-9130-70D8-876C-E5259EDA14E2,21068
DD2588C1-6AF3-3E4B-44F3-3F8C9F6F54E1,21069
64706BAE-3B55-600B-3EDE-33459650784B-1,21070
15E6176B-7952-9437-9BE0-6BFBF8B06209-1,21071
645876DF-8DE7-6FA3-6E02-7B9D0A0B394B-0,21072
730F8B85-481A-1B1E-089A-9BAD40B65F8F,21073
1AA6B6E3-52EC-30DF-83D9-644AA1162415-3,21074
61EFD5AD-7DE4-079A-6812-0A2F58B92FFA-1,21075
73713614-A00A-18B1-6662-20B20A9A5427-2,21076
64706BAE-3B55-600B-3EDE-33459650784B-2,21077
6CAF0789-49FD-36BF-102D-0BC083A95960-3,21078
0CE430DC-82D6-0ADD-500E-5CC2758C7F16-1,21079
48A0CB15-81E2-418E-37BA-3041867040E6-2,21080
6C35B84B-170E-8507-06C8-30D2D46027A2-1,21081
F5A01960-6241-7C2B-8CDD-78D51D0D17B5-2,21082
62D172C8-39BF-333F-42C9-4F3D9E924169-1,21083
0999CC21-60CE-0E8E-27B7-3ECBBA4A9519-3,21084
61438880-05B8-3DA0-0642-398419B324C1-3,21085
F83A6596-2DA1-6C59-3621-378EF5F57DE3,21086
ED5A5E7F-A047-137B-5923-DFDD1B169C93,21087
61438880-05B8-3DA0-0642-398419B324C1-0,21088
6C52B29B-546D-5DE7-500E-0FDF192F99AE-0,21090
49EDEB3A-207F-7E83-0528-487E5641362D-0,21091
2F0B6F5D-46D2-99D0-2577-45181AFC1C0A,21092
288D8ECE-2274-2F2A-4A1D-508DBD618B4E-2,21093
1EEB504B-323B-9588-3A95-307B0FC91A41-2,21094
7F8674FE-6BDB-4A9F-5B9C-40C668C43C9A-3,21095
19C45409-0D7D-279F-66F0-45576E6F68D9-3,21096
65408EAD-76CA-3890-0FF0-491BF6C47483-0,21097
7C8D3EB0-7081-6EE7-759A-59F513E7785A-2,21098
2B6F852B-3948-1DAA-9F11-2534B7BF42D7-0,21099
711F5EBF-78AD-8020-9CD5-3254474F65EB-3,21100
55D40472-2D71-10CE-12C3-566BDF74816C,21101
A5DA26AC-85BF-8507-3829-5DBCA7401C82,21102
1A50354E-4380-9F8D-2C65-49F5D7870B5B-2,21103
07640878-39B6-A60D-A203-9C2817EF4D8C,21104
ZIP-71,21105
6BF4E835-7D13-0DBF-9C22-65A727ED566D-1,21106
65ED064A-7856-6669-07E1-0148BDE45A8C-2,21107
62C4C5FB-90FF-A64B-070C-140F40C3476E-2,21108
62684AAF-61C3-1D0C-5EFF-7E3AC2ED05A2-2,21109
603DE051-35D6-3206-4FD9-5D1235726171,21110
C2CBCEDF-443B-28A9-2EF4-1F279F449670,21111
20E76B49-A711-864A-4182-4A2CDEE9047F-2,21112
16D93E70-3231-81D1-A07B-8D207CF12BF6,21113
33F147BC-1328-3AB0-968F-97D50711767A,21114
16422CFC-5EC8-2DE5-8B78-4B07091571CB-3,21115
621E21F5-4836-9602-170F-7F6CEEFB5E5A-1,21116
C76AE310-4C50-0771-71ED-9F730E18A012,21117
0A3FEF2E-3F32-9C21-7E80-00D36D819F47-3,21118
41853591-9E3F-5EA5-3DBA-73C925D85132-0,21119
79A071C8-4570-0EE6-543B-1A14DFE3952D-1,21120
387740C4-454B-5DA3-01F7-6660C0DD1345-3,21121
578CFF46-85C2-4C4C-2B7E-2298E70E80CE-3,21122
ZIP-04,21123
279A9D13-0C63-2975-7C13-1CB02624A649-1,21124
3871E541-6E53-5B34-08DA-271CF77F0E14-1,21125
A2A64E74-4F13-2285-5D82-A05CC549147B,21126
26FDB18D-758B-5FCD-5ECB-4ABCA1FB6C7B-3,21127
0BCC3CC9-40FF-21C9-4A26-07E862EC7881-0,21128
A23A7F3D-1D62-92DE-91FA-5C0A7141867A,21129
E65758B4-85A2-3FE8-5825-3A84A1D3575A,21130
90DEE674-339E-7AB2-6EB7-7F6625713769,21131
33766B44-7E44-8D84-8313-1A7ED32E9919-3,21132
28BEB178-4196-1CDD-5C67-3FB66FFE611A,21133
514F4C98-186E-26FF-8A06-125174FC3E61-1,21134
79B2BA3A-8542-0A55-8758-111E5B8251AA-2,21135
995F6248-6947-993C-9A82-83A42C9C274E,21136
ZIP-86,21137
A8E10A55-8FEB-5BC8-2958-27997D1A8CEC,21138
623DE957-091B-0AD2-9659-325E0A7C122A-3,21139
0D07C869-1312-8928-271E-7B286C407E06-0,21140
526510C7-9BD3-60A8-52CB-25D0D43B64B7-0,21141
4ED1AE6C-4B23-1EF2-1F39-485CA4BEA7B3-1,21142
ZIP-55,21143
A3757AFF-0FD3-A6F5-73F4-D692BDA85D6B,21144
3766C1FF-1679-2E40-352E-245B9726441E-2,21145
20DA718A-333D-220E-83A0-F2FF78BF980A-2,21146
599B2186-9450-66DE-1FDC-1F506483117E-2,21147
13C03A76-7F21-0E4A-6C24-2E7CC47E9081-2,21148
155ED9F8-673D-5A76-7C71-37D700F94127-1,21149
72DC03B6-7209-028F-3633-D41C33F62CA5,21150
0A3E3FF2-618E-9B86-5230-2F9F39506F41-0,21151
72F5288B-9A50-6814-3EA6-09B904D37BF7,21152
2CBB4982-A133-3D8B-14B2-5151169F9629,21153
50B6CA55-271C-2D51-288D-253648EF684D-2,21154
304BF1A4-2AD5-0C48-7A85-1F63ADFC8BAC-0,21155
6C52B29B-546D-5DE7-500E-0FDF192F99AE-3,21156
C70B5D5D-9303-36B3-0CB2-C2DD57EF5059,21157
7834DCBD-A6CA-4FC4-4C54-402A567988C0-3,21158
1D712C0B-7000-979B-0A0F-547E4A5FA3C8-1,21159
226D6675-0E42-79EA-7CDC-638D56525A72-0,21160
4EEC9DF7-0745-2B74-100C-B59C0B0EA476,21161
61B88B4E-4915-14A7-985F-4DA7BECD8B10-2,21162
6885701B-85D0-07B8-9859-28149DCE548D-1,21163
2B6F852B-3948-1DAA-9F11-2534B7BF42D7-2,21164
87DAC785-84C2-1768-13B5-2400E594686A,21165
4A1D8742-7874-400E-759F-0EB637B87E57-2,21166
69AF18B1-0D06-74F0-5831-0E226A983284,21167
34D90B9E-97C0-0DFD-4EB0-6F7BEB2015C2-0,21168
FF02F5E9-4DE3-A674-8E72-9ECB9D4F6EDC-2,21169
2ADEBA1D-0AE8-1C5F-1DE4-01F3B4C71A99-1,21170
685A767E-60A4-858D-59FD-23345BC02C9F-2,21171
6885701B-85D0-07B8-9859-28149DCE548D-2,21172
71DC5860-8FA0-5AF7-0EEF-7F3C1B655C98-1,21173
0A3E3FF2-618E-9B86-5230-2F9F39506F41-3,21174
18C5D532-4D7D-87C9-8482-72A639BA5166-3,21175
1C0EB9E0-7DCE-41E0-6FC9-376CBE2C9526-0,21176
F239E6FD-057A-676F-93FE-3464C7FC4CD4-3,21177
6030235B-1B9D-6A66-6532-584605E1A19E-1,21178
196E8112-24F9-1B53-701B-7CC8E92D6C90-1,21179
767B7DD8-7AF2-8A55-8848-031A4DF331B5-3,21180
472DDB0C-991A-15AA-7FD9-5679FB5782FE-2,21181
3A307C3F-0311-043E-2FB9-6019E21C0B8E-3,21182
36DD97AE-025B-9A5E-55D2-653EBA181E70-3,21183
78EEDEAF-3108-64F9-8644-5AAD828E7926-2,21184
E3E61582-1C6B-634C-4B69-FCFB32636956,21185
B7CB5198-0371-4791-4E78-1C7E4FF85379,21186
0F4F416F-251B-6940-4DC6-39FFCC024D45-2,21187
2280B220-7115-46D0-52C7-79396C1A88DE-0,21188
623DE957-091B-0AD2-9659-325E0A7C122A-1,21189
54342B22-4208-73BE-7BBF-43AA035A1910,21190
00045535-5D87-9042-71AE-1FF3F2F196AF-0,21191
75D5C74D-8374-7DE9-364E-4AB41B6C9671-3,21192
CAF1343C-3169-2097-8BAB-C20B853F33E5,21193
1669D263-8D9A-4409-9D01-CC446FCB1FDB,21194
415025D0-9F61-7282-4B1F-DB9A35328A8C,21195
219AFFF8-0F1D-82C4-2237-78D34C302237-2,21196
ZIP-69,21197
6E2FA54B-9420-6D9A-5E42-2C9900520496-2,21198
82885028-8B5B-8C20-90A7-7577327A3B42,21199
365C68A5-5BA3-59FB-7E29-734AABA70BE9,21200
2636FE62-198A-27FD-1BB8-40AACC3E2493-0,21201
7C74A042-8DD7-15F8-8B3E-77A3E6FDA731-0,21202
1214CD07-62E8-4A6A-9B2C-766196235BE3-2,21203
65B18FA8-9BC6-8698-1DD1-504A42B38172-3,21204
22F2A149-1D9F-1325-9010-6F7B9E1F9ADE-2,21205
5039D1D5-03FE-A04F-18D4-43AA57875E50-0,21206
61EFD5AD-7DE4-079A-6812-0A2F58B92FFA-3,21207
222F4905-74BA-A126-3B56-1BB0E509689C-2,21208
45E8AB80-720A-7A85-0B79-63D7897008A6-0,21209
244D0027-93F8-2BD6-4498-56B8EA866E7A-2,21210
7E0F5899-7C26-93B9-2DC1-26D659A95737-1,21211
472DDB0C-991A-15AA-7FD9-5679FB5782FE-3,21212
48DBCE3C-6E42-2947-17C3-05E62BE375FB-3,21213
434AA506-210A-5578-5C3B-23F6AB3A4F79-3,21214
159E31D8-9CF0-1A8E-200E-1EBEF33AA13C-3,21215
36F3981C-795B-1071-1F34-73E7C2BF3648-1,21216
50286B44-8E88-0CFE-83F6-394E4FB561F0-2,21217
4F12C6C8-7E50-438D-70E5-5371FDA20B51-1,21218
6295041E-A639-0443-6C59-137DD1977F61-3,21219
9D098EF3-2925-7922-17D3-71142A819550,21220
10332FA0-4363-A3AB-5D3C-03316EF1625E-3,21221
F05CA9E4-5A6C-88A8-31A1-868C36CA9BE5,21222
C4ED2516-5307-0AB1-087D-E6EAE028A615,21223
223608C4-6BA2-18C0-7D46-4CB808633F67-2,21224
1796932E-22EC-7A9C-5CCD-0D1872DD692C-2,21225
7023E030-3E0F-011D-7A60-19E255DA0C73-2,21226
41EAE503-770F-0C30-0458-0F00CCD87B4C-1,21227
43EFBF4D-2E80-8940-39B6-18DAE955A544-2,21228
4314A6C1-3DD3-42D2-6ECE-2A16569F2B98-0,21229
CEF5CC37-7F34-01C5-7F61-EE5CB0745CE5-3,21230
79F2D143-36D5-094D-4781-559271E93F33-1,21231
1EEE804C-64F8-0B58-56E6-8AB87F473FB1,21232
345CDA27-783A-3D63-17B5-76118F5960AA-1,21233
501BDB64-32F3-98A3-55E0-76D380804F1D-2,21234
1C0F2388-31DA-9452-4D7D-E7B9EE4371F6,21235
3FDC59CB-7A50-2C93-9E48-36EC33E27573-3,21236
EB22DE14-7FF9-4CB2-50EC-60D0AD16493A,21237
ZIP-03,21238
1D294622-150B-7427-449F-230203392D13,21239
FC344139-0420-49A0-24D4-9900BEAE5178,21240
225A01EA-0A9E-A79C-7E11-603AC2183AE5-1,21241
ZIP-33,21242
6808B20B-A69B-9552-71F0-69AF17163634-0,21243
370B9A05-278D-32DE-64F8-720F1E140A01-0,21244
4D2BB71A-8789-1AEA-023D-7EA04E7A7F76-1,21245
787948F8-0FA3-7D2D-0025-420BE12A3844-2,21246
ACCE018D-2DA2-9C94-61B6-B86C62313F12,21247
F8890AE3-0E69-54B3-07EC-0EEC93756BF5,21248
6C097762-1589-6ED9-445F-C67F55B602C4,21249
7102F4D0-3BA2-1912-6B9A-0A69829A6553-2,21250
1AF953B7-85EA-45A4-1666-7FEAE12B8C29-2,21251
6B4562C7-50CE-7EFC-65A2-D89E69F0329D,21252
7DDAB282-86B7-44C4-410B-433E1FF1A3CA-1,21253
02BA185B-0D82-7C86-60D3-74E8C65684D2-2,21254
5FE97670-427F-67BD-5F67-349B08D82752-3,21255
109110ED-1523-6E56-8C4A-2997B9179CFC-1,21256
098703BB-8DAD-8FB4-2B8C-988C58F14CCE,21257
7F016BA0-4F85-8202-8426-039070053E1A,21258
283AED52-4BC0-91F2-888D-626F10CC8D1A-3,21259
22F21A9D-2E42-6305-0410-994ED1058329,21260
25E1594F-6A1B-8F2C-A187-2FE5A54645D6-3,21261
74BA135D-63CE-651F-A0C2-10BDC0052ADC,21262
4CB2C76F-35C4-390E-191B-4F9F8BBC487D-0,21263
2D4CEA2E-2F2D-392C-60AD-1F669D06775F-2,21264
10332FA0-4363-A3AB-5D3C-03316EF1625E-1,21265
6092922A-73F0-5924-5509-2D6F00D13D6A-1,21266
3807068E-9844-9EEF-5647-7EFAA0BF170A-2,21267
B2D94A78-2F8C-076D-9D62-B30085FD1A1A,21268
025D1353-4E6C-62BE-067D-D86E394A00BC,21269
7A48495E-587E-49F5-78D4-42CC1B9A0949-3,21270
3E48ABCB-6470-864E-9FB1-07CB9F3C4AAC-1,21271
17125AE5-5E22-8F35-5766-7091758718D3,21272
E0D31E04-646A-1F5F-1F9A-3BD3EBBC6080-3,21273
25A59B36-1A1C-57F4-916C-5EBE54112411,21274
3DA1F42A-1521-1FF3-4148-4E8C34C519C9-3,21275
5ABEBDBA-6C04-2D17-3602-4AA8881A0723-3,21276
076F41E8-4734-79B4-04D9-430637978365-1,21277
1AF953B7-85EA-45A4-1666-7FEAE12B8C29-1,21278
0F91B728-4E01-3451-568B-5DF47B399A53-0,21279
61EFD5AD-7DE4-079A-6812-0A2F58B92FFA-2,21280
3871E541-6E53-5B34-08DA-271CF77F0E14-2,21281
D1A70B55-9941-0A87-1BE2-FAD65C0314B6,21282
F57D69CF-240D-4A60-72C9-5FDBDBF115C0,21283
621E21F5-4836-9602-170F-7F6CEEFB5E5A-2,21284
5CD079B6-448E-A1D3-355C-4BD55C2D9621,21285
56DD33CE-1B33-0CCC-37BE-34400C600135-3,21286
3807068E-9844-9EEF-5647-7EFAA0BF170A-3,21287
ZIP-63,21288
1BF03F1B-16DC-4D78-A70E-448452D685D4-1,21289
3FE1266C-7F25-0712-327A-47C3B0D706D4-2,21290
029341D0-8E08-0CB0-2932-38FB2E2B159E-1,21291
0247B173-1649-1C92-34F5-C592FCC38234,21292
391135F4-4C86-980A-A16E-391103941C68,21293
730899B2-7B8E-67F4-7095-084521F08FDF-3,21294
7679AF84-7F45-7C6D-2765-618137948704-3,21295
57AE162C-1929-7086-6FA4-7246C2042B12-3,21296
48212561-5DD2-1114-8B9F-1E4F5159A3FC-0,21297
7C74A042-8DD7-15F8-8B3E-77A3E6FDA731-1,21298
02A615FA-53DA-6283-7A67-7BD113E44D6F,21299
B2E9D8D7-1709-971B-940B-7226D9BB2539,21300
54C93902-0661-4669-5A56-629C8B2B52D9-0,21301
1B6C4297-268C-36FF-2BD6-B9AE9B6F8A54-3,21302
485A446F-3039-577C-29A7-466BC6FA3EC7-2,21303
A084A0E7-04C5-6E93-16E9-BD9A6EBF292C,21304
33766B44-7E44-8D84-8313-1A7ED32E9919-1,21305
D6C1EAC4-0187-7E93-2314-9DEC78428A1E,21306
3203022E-7A95-73A3-7CF1-0B6280F590DA-3,21307
16A81B62-42ED-7249-5AC0-F0B3F2F50719,21308
B6308080-9627-78FC-00F0-9C8FE790950D,21309
4F8C5944-17FB-052A-3FB1-328E638B589C-0,21310
4E357EFB-9502-0380-1655-0BD6ACDF2381-1,21311
5738E530-93E3-670C-572E-21108E2C67D4-1,21312
35A3187F-45FA-6933-92E8-7FCC969D9341-3,21313
330FDC04-A2CF-14BA-77CB-06C3B20AA63F-1,21314
530991F2-4A7E-687E-1F7D-62996F73397A-2,21315
6040A77D-8C2C-8CBE-9A3D-3F0A5F453D8D-2,21316
5B22A2B7-6D91-17D0-0E06-2487EFA90CA5-1,21317
4BF95B4A-47D4-A1AC-28AA-70F44D9E1C8E-0,21318
624BE3B8-7045-292C-61FD-32A5CDBC7B82-1,21319
1B8C85D1-A636-4EFC-1C31-A823F4E90329,21320
2EEE0A45-78BB-89B8-6C55-358818E689B8,21321
ZIP-74,21322
6A30B867-114A-5968-28E4-01200F9209AB-2,21323
DF547B07-A296-2E2B-9138-69CCA6F98BA7,21324
17BC9AE8-94E8-09D0-A157-65D091EFA635-3,21325
5ABDDA31-6C5B-96DC-0758-5C76C9E37CE4-2,21326
5D28D3E2-6F94-14A8-7443-146060CC0F87-2,21327
7AB055A5-87FF-A6BD-6AA8-8504EE417D0E,21328
B005FF4D-5BF3-77FD-A24C-A3B428345D43,21329
0A63DAA6-8935-2449-72F2-3069B22E6A66,21330
02D33F1D-95D9-29D6-54F0-793F25BA5429-2,21332
C0AA09CA-A647-616A-A5EA-DCC9E5AC0D91,21333
19C2F435-65CD-25D3-99D5-523D04869A12-3,21334
487A176B-0B56-7782-4B1A-79C276262165,21335
78927FC7-A578-6E76-A0FF-2102B3731806-2,21336
8E517AA8-1A6A-A59D-1B91-7519CB560CFF,21337
87C0DF32-147B-6C85-4329-6517F31F20EC,21338
0E1C1D17-843A-298E-111C-6DB3FD893F9A-2,21339
42D30683-47B1-5881-203A-472188F34B50-1,21340
0EB3F826-7AD6-74BE-5AF0-7F2F3B3014C8-2,21341
78A0DDF1-75EA-58D3-698A-23F6F8FF2121-2,21342
77339FFB-2FED-3D8D-53AD-7976CDC17E77-1,21343
0A8B9757-9405-1900-83FD-426566919CCE-2,21344
5D1E7886-222E-66CD-9A01-3225E20A6FE1,21345
1082AED4-8B63-5CBE-537B-60143FDF0E2B-3,21346
6BDBCC45-63AB-6D5C-35DD-2C522B4318F1-1,21347
605CF34C-3A0C-7641-2FC4-6BF38173283F-0,21348
530A33A2-5400-21CA-8C54-43E278D75395,21349
7F30FDD1-2E73-19EA-874C-1D8C100A6CFB-2,21350
1534B6CF-4656-1291-8BBB-512C82BB2AC1-1,21351
2965932D-070D-9E0B-3444-448A9EEF01D3-0,21352
5BF3C8F4-0902-659D-8453-454355A08A40-3,21353
64D30BDB-7787-18EB-2E44-19048E143718-0,21354
C228A72C-339F-4B53-14A6-896233A2079F,21355
69DE0603-78F3-432A-97E0-34D1756F9819-1,21356
F5A01960-6241-7C2B-8CDD-78D51D0D17B5-1,21357
58ADB93D-8F51-91F6-7B37-6FA080B4A0F7-3,21358
3AD6E356-1277-7A18-74D2-CB7EFBB24C09-2,21359
3940A7BE-A038-4074-4FA8-5FEC43D04F5C-0,21360
02D33F1D-95D9-29D6-54F0-793F25BA5429-1,21361
51993818-190B-6849-2468-5589A0356C62-2,21362
DDE2052A-9211-5364-3885-A02B47305C49,21363
1C0EB9E0-7DCE-41E0-6FC9-376CBE2C9526-2,21364
07AEDA30-9326-3910-8A8A-1AC09EA12C2A-2,21365
29D4CCE7-128C-74F9-3A06-2EFB62E52C5C-3,21366
0C248EC0-4EF9-88E1-1D87-6FF4204987DF-0,21367
293696AB-90E8-A59D-925E-2CF698CA39FE-1,21368
F239E6FD-057A-676F-93FE-3464C7FC4CD4-1,21369
55B74AD8-0BAA-9FBF-434E-6C9B28081118-3,21370
57ABDD5A-05A4-7596-A4A0-2A2B0ADA5842-0,21371
624BE3B8-7045-292C-61FD-32A5CDBC7B82-3,21372
ZIP-60,21373
25F75794-24C1-13BC-7B4A-328F276640B4-0,21374
E7EAED6F-856E-8ED7-3B37-58A0673567B7,21375
4D02A412-50D7-6182-474E-1D60D87D7F37-1,21376
33C73140-486B-052D-154B-058D6EF1182A-0,21377
59F8166C-64CB-6288-96CA-69AB09C89AE5-1,21378
7C74A042-8DD7-15F8-8B3E-77A3E6FDA731-3,21379
4D1BA3D5-461A-218A-9CEB-582A17545F9A-0,21380
07B9EF7B-1333-3BA9-87A3-8E5BC212485E,21381
138750E3-9C10-49E0-8325-023DAB47A14B-1,21382
2FE852ED-A56F-8BB6-2810-7F4699BD1030-1,21383
5A622E57-3DEC-0109-87C8-733C251C0A82-2,21384
EB561BF5-38FB-6812-1153-60732DCA1367,21385
ZIP-14,21386
09942BE6-95A2-A7B8-A443-4A1DC76A48B9,21387
A4172ABC-7C5D-6400-79C6-0B0B917976DD,21388
50EA01D4-317A-3A6D-21E4-4A5E336C9FE8-0,21389
11C9E826-48A0-A291-0099-23995272452B-3,21390
62C4C5FB-90FF-A64B-070C-140F40C3476E-0,21391
7102F4D0-3BA2-1912-6B9A-0A69829A6553-0,21392
0993BF8F-39F3-2A5B-3A8D-2391B81159A9-0,21393
78324DB5-65AE-0816-05A4-9C48F6021C2B,21394
1483CB3E-8265-01DE-4397-02CC9714031D,21395
076F41E8-4734-79B4-04D9-430637978365-2,21396
3766F025-4C16-1D6B-4D16-787BF1A0398A-0,21397
E2C54CB3-8CA9-6304-3C0B-8A87922B5ECB,21398
56DD33CE-1B33-0CCC-37BE-34400C600135-1,21399
75D5C74D-8374-7DE9-364E-4AB41B6C9671-2,21400
695A2E09-7C3A-6C38-77C0-50C516C727FF-1,21401
2D43C5FA-2553-02EC-3358-2CE0EF464FB0-1,21402
18BC569A-8E54-0A78-6F75-06040DB5897F-1,21403
21C074D6-7530-0211-8D80-1C147BB602F4-1,21404
711F5EBF-78AD-8020-9CD5-3254474F65EB-2,21405
EA1F23B8-806D-28B6-09C3-6C7BE1785BA0,21406
FB1D28AB-6E21-5D70-052B-8A31096B61F3,21407
8278D8C7-37D7-06D7-5017-431903F8746F,21408
75317405-2D82-3ECC-95A3-852298E22A01,21409
7F1345F8-6757-1D66-33DD-A5C35F934C5F,21410
5B59BDE1-2540-53D3-4B11-2A67207009CD-1,21411
3BC22738-2F56-08D7-0C06-41103A480EA3-1,21412
0BB221AF-3286-2375-98AC-307B77531E56-2,21413
AE342D57-14AE-8F92-4A5A-FD3B7EB690F7,21414
744E97ED-690C-7CE2-A0BC-52A099498CD7,21415
578CFF46-85C2-4C4C-2B7E-2298E70E80CE-2,21416
77F028E8-40F2-598F-42CE-78C05BB444C7-1,21417
66E7CB4F-0471-7EF2-55D5-2F7C04897676-0,21418
244D0027-93F8-2BD6-4498-56B8EA866E7A-3,21419
4943D78C-0201-A10E-1250-178EF2A786C3-0,21420
0A8B9757-9405-1900-83FD-426566919CCE-3,21421
3FC4ECA0-9B7F-1394-1C92-42EFBDD72F32,21422
ZIP-50,21423
F539D993-71BE-439D-51C4-BBF2366A54C4,21424
4D4C445A-87E7-6AE6-8AF5-7D998C630BF9-3,21425
48A0CB15-81E2-418E-37BA-3041867040E6-3,21426
5D28D3E2-6F94-14A8-7443-146060CC0F87-0,21427
B3915981-2C8C-82BF-9111-78823B617E06,21428
0F4F416F-251B-6940-4DC6-39FFCC024D45-1,21429
5E6B6032-A5B7-27DC-7BD7-23E2484D06E3-0,21430
035EB7B6-9765-5EAA-2381-24979E7222CB-0,21431
AB9618DD-0056-6EB5-77CE-AEA2DCA6365A,21432
010AB93C-A5C2-3316-365D-5A08E7109AE5-3,21433
4A75C65D-21BC-9B5F-6F07-1D787DDC93E9-1,21434
561D968A-289D-674E-3D31-261078C08E6F-2,21435
8F609638-1443-2401-0270-10629E8D4106,21436
70EC7862-1A14-9315-55F0-6BD000B73BED,21437
55B74AD8-0BAA-9FBF-434E-6C9B28081118-2,21438
21CD22E0-6B45-35EF-0E99-2CB3073C7C31-1,21439
234BBA42-3403-0308-559A-C5E8BD138959,21440
3DE11718-3B5B-6DE3-86C6-5348B3A65542-0,21441
49EDEB3A-207F-7E83-0528-487E5641362D-1,21442
6EC0DA65-4DD9-8E4A-9D54-19C13D558203-2,21443
6EA96FEE-2806-3430-5D08-4DF8EF0704B9,21444
5FE97670-427F-67BD-5F67-349B08D82752-0,21445
1EEB504B-323B-9588-3A95-307B0FC91A41-1,21446
392602BA-1BED-16C0-00D0-7A5DB607389D-3,21447
1C0EB9E0-7DCE-41E0-6FC9-376CBE2C9526-3,21448
21C074D6-7530-0211-8D80-1C147BB602F4-0,21449
ZIP-80,21450
18C551FF-5E51-2252-2CAC-142A1F889755-0,21451
029341D0-8E08-0CB0-2932-38FB2E2B159E-3,21452
2460B6DC-5030-90B9-2DF9-30ACDEC262D4-1,21453
71F41AD8-65A2-5704-1ECD-A845A9194D09,21454
1AF953B7-85EA-45A4-1666-7FEAE12B8C29-0,21455
50B6CA55-271C-2D51-288D-253648EF684D-0,21456
01D923DB-5DA1-4CEC-630F-787632251F55-3,21457
6920C2B8-8122-0FFA-21DE-0819FC5C45B6-1,21458
42D30683-47B1-5881-203A-472188F34B50-3,21459
35EE05CB-4F4B-9EA6-2051-7E493F183C90-1,21460
7DA57BFA-028F-3809-978E-7C65986E4FB2-2,21461
523EFDC0-67A3-3438-A44E-73D09E23350B-1,21462
02CBF3A0-254D-1C33-403A-5D3019D19BB1-2,21463
CAB6A630-5297-20D9-4F09-4A83D2F31D47-3,21464
49E1C969-9411-6010-084E-3928604C1BB3,21465
623DE957-091B-0AD2-9659-325E0A7C122A-0,21466
ZIP-47,21467
61650DB6-3811-8DE6-601D-72491A995B9E,21468
17153BAF-2826-7261-3116-4AA65BC77AC8-3,21469
93026CD1-A2AA-A332-5252-15AD18159DFC,21470
0B3D10BE-8E52-1856-A150-4842138430FA,21471
5ABEBDBA-6C04-2D17-3602-4AA8881A0723-1,21472
2BC6DF74-2174-046F-8968-18ADC43A6696,21473
2C54BEB0-2661-298A-3D60-5FC7043D70FE-2,21474
25F684D1-2FD5-2D7D-8459-31B8DF936760-0,21475
3A307C3F-0311-043E-2FB9-6019E21C0B8E-2,21476
6A4A265A-17F5-524D-50A8-1D8E20C19171-3,21477
767B7DD8-7AF2-8A55-8848-031A4DF331B5-0,21478
C0C716E6-2877-04DF-931E-D9501CB38B72,21479
0BEB0381-8E93-32C1-317D-4F0771A3632F-1,21480
386879DD-67BB-9955-847D-7360A2719E8C-0,21481
3E48ABCB-6470-864E-9FB1-07CB9F3C4AAC-2,21482
159E31D8-9CF0-1A8E-200E-1EBEF33AA13C-0,21483
5F349DDB-1D02-8850-2A12-10D5A31A7B99-2,21484
3412A561-43D6-22C9-5973-6E4F5D3632BC,21485
F633EC4D-1005-69FB-456A-BAFBDF5F4D9C,21486
08D04966-54A9-76A1-8D88-013B08B70D48-3,21487
3943FE97-5375-928E-8D4A-E4412AFD4FF0,21488
C91D5514-9377-261D-0CA9-3026D7A68780,21489
4D02A412-50D7-6182-474E-1D60D87D7F37-3,21490
4F12C6C8-7E50-438D-70E5-5371FDA20B51-0,21491
00045535-5D87-9042-71AE-1FF3F2F196AF-2,21492
D266BDE7-83D4-34DF-9472-D92EDC768FA3,21493
2636FE62-198A-27FD-1BB8-40AACC3E2493-1,21494
537AB52E-454B-3D4A-77BD-81C1F9560B6D,21495
1E35D29D-11DD-57D4-62C8-578540FF7B9B-0,21496
4D2BB71A-8789-1AEA-023D-7EA04E7A7F76-2,21497
6AFD44DC-0509-53D4-8478-1AB7B21B6424,21498
5FF1F1FA-91AE-5ED5-1A49-AC42204F8AA9,21499
22783FE5-1039-7530-7884-68B4F0428399-1,21500
5FA13243-8332-5248-059C-2E9D17E656AF-3,21501
596EEC57-98A2-6453-0F3D-4C9014613EC3-2,21502
1608F89B-9216-6E28-20B6-3D00035250B8-1,21503
029341D0-8E08-0CB0-2932-38FB2E2B159E-2,21504
2CCFDD36-73E0-357C-41AF-208C5AD07A18-3,21505
B0564853-02D1-00DD-97F5-E6B884A515F3,21506
66B6B73A-54A4-007F-4281-21F8E1A7A032-1,21507
1796932E-22EC-7A9C-5CCD-0D1872DD692C-3,21508
